_c0,_c1,_c2,_c3,_c4,_c5,_c6,_c7,_c8,_c9
de.wikipedia,Denial_of_Service,-1,mobile-app,17,1,user,2018,9,3
en.wikipedia,Denial-of-service_attack,-1,desktop,17,1,spider,2018,9,3
de.wikipedia,Denial_of_Service,-1,mobile-app,19,1,user,2018,9,3
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,15,5,spider,2019,9,17
ru.wikipedia,DoS-атака,-1,mobile-app,15,1,user,2019,9,17
en.wikipedia,Denial-of-service_attack,-1,desktop,16,2,spider,2019,9,17
en.wikipedia,Denial-of-service_attack,-1,desktop,17,2,spider,2019,9,17
he.wikipedia,התקפת_מניעת_שירות,-1,mobile-app,17,1,user,2019,9,17
pl.wikipedia,DoS,-1,mobile-app,17,1,user,2019,9,17
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,6,2,spider,2019,9,25
en.wikipedia,Denial-of-service_attack,-1,mobile-app,6,2,user,2019,9,25
en.wikipedia,Denial-of-service_attack,-1,desktop,5,2,spider,2019,9,25
en.wikipedia,Denial-of-service_attack,-1,desktop,4,1,spider,2019,9,25
en.wikipedia,DDoS,-1,mobile-web,4,1,spider,2019,9,25
en.wikipedia,Denial-of-service_attack,-1,desktop,3,2,spider,2019,9,25
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,mobile-app,7,2,user,2018,9,23
de.wikipedia,Denial_of_Service,-1,mobile-app,7,1,user,2018,9,23
es.wikipedia,Ataque_de_denegación_de_servicio,-1,mobile-app,7,1,user,2018,9,23
pl.wikipedia,DDoS,-1,mobile-app,8,1,user,2018,9,23
en.wikipedia,Denial-of-service_attack,-1,desktop,8,1,spider,2018,9,23
de.wikipedia,Denial_of_Service,-1,desktop,10,1,spider,2018,9,23
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,mobile-app,6,1,user,2018,9,30
en.wikipedia,Denial-of-service_attack,-1,desktop,7,1,spider,2018,9,30
en.wikipedia,Denial-of-service_attack,-1,mobile-app,8,1,user,2018,9,30
de.wikipedia,Denial_of_Service,-1,mobile-app,8,1,user,2018,9,30
ru.wikipedia,DoS-атака,-1,desktop,10,1,spider,2018,9,30
ru.wikipedia,DoS-атака,-1,mobile-app,10,2,user,2018,9,30
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
ru.wikipedia,DoS-атака,-1,mobile-app,7,2,user,2018,9,16
en.wikipedia,Denial-of-service_attack,-1,desktop,8,1,spider,2018,9,16
it.wikipedia,Denial_of_service,-1,mobile-app,8,1,user,2018,9,16
ja.wikipedia,DoS攻撃,-1,mobile-app,8,1,user,2018,9,16
fr.wikipedia,Attaque_par_déni_de_service,-1,mobile-app,9,1,user,2018,9,16
en.wikipedia,Denial-of-service_attack,-1,mobile-app,11,1,user,2018,9,16
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
ru.wikipedia,DoS-атака,-1,mobile-app,5,1,user,2018,9,17
en.wikipedia,Denial-of-service_attack,-1,desktop,5,1,spider,2018,9,17
ru.wikipedia,DoS-атака,-1,mobile-app,6,1,user,2018,9,17
de.wikipedia,Denial_of_Service,-1,mobile-app,7,1,user,2018,9,17
en.wikipedia,Denial-of-service_attack,-1,desktop,8,1,spider,2018,9,17
en.wikipedia,Denial-of-service_attack,-1,mobile-app,8,2,user,2018,9,17
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
de.wikipedia,Denial_of_Service,-1,mobile-app,11,1,user,2019,9,21
sv.wikipedia,Denial_of_Service,-1,mobile-app,13,1,user,2019,9,14
en.wikipedia,Denial-of-service_attack,-1,desktop,13,4,spider,2019,9,14
en.wikipedia,Denial-of-service_attack,-1,desktop,17,1,spider,2018,9,17
it.wikipedia,Denial_of_service,-1,mobile-app,17,1,user,2018,9,17
ja.wikipedia,DoS攻撃,-1,mobile-app,17,1,user,2018,9,17
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
ru.wikipedia,DoS-атака,-1,mobile-app,4,1,user,2018,9,29
de.wikipedia,Denial_of_Service,-1,mobile-app,5,1,user,2018,9,29
en.wikipedia,Denial-of-service_attack,-1,mobile-app,6,1,user,2018,9,29
ru.wikipedia,DoS-атака,-1,mobile-app,6,1,user,2018,9,29
de.wikipedia,Denial_of_Service,-1,mobile-app,7,15,user,2018,9,29
en.wikipedia,Denial-of-service_attack,-1,desktop,7,1,spider,2018,9,29
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
de.wikipedia,Denial_of_Service,-1,mobile-app,16,1,user,2018,9,1
de.wikipedia,Denial_of_Service,-1,mobile-app,18,1,user,2018,9,1
en.wikipedia,Denial-of-service_attack,-1,desktop,18,1,spider,2018,9,1
en.wikipedia,Denial-of-service_attack,-1,desktop,19,2,spider,2018,9,1
ru.wikipedia,DoS,-1,desktop,21,1,spider,2018,9,1
en.wikipedia,Denial-of-service_attack,-1,desktop,21,1,spider,2018,9,1
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
no.wikipedia,Tjenestenektangrep,-1,mobile-app,8,1,user,2018,9,24
en.wikipedia,Denial-of-service_attack,-1,desktop,9,1,spider,2018,9,24
pl.wikipedia,DDoS,-1,mobile-app,9,1,user,2018,9,24
pl.wikipedia,DoS,-1,mobile-app,9,1,user,2018,9,24
en.wikipedia,Denial-of-service_attack,-1,desktop,10,1,spider,2018,9,24
fr.wikipedia,Attaque_par_déni_de_service,-1,desktop,10,1,spider,2018,9,24
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,1,2,spider,2018,9,24
en.wikipedia,Denial-of-service_attack,-1,mobile-app,4,1,user,2018,9,24
en.wikipedia,Denial-of-service_attack,-1,desktop,4,1,spider,2018,9,24
en.wikipedia,Denial-of-service_attack,-1,mobile-app,5,3,user,2018,9,24
ar.wikipedia,هجمات_الحرمان_من_الخدمات,-1,mobile-app,6,2,user,2018,9,24
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,8,1,spider,2019,9,29
en.wikipedia,Denial-of-service_attack,-1,desktop,9,1,spider,2019,9,29
it.wikipedia,Denial_of_service,-1,mobile-app,10,1,user,2019,9,29
en.wikipedia,Denial-of-service_attack,-1,desktop,10,1,spider,2019,9,29
hu.wikipedia,Szolgáltatásmegtagadással_járó_támadás,-1,mobile-app,11,1,user,2019,9,29
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,3,1,spider,2019,9,17
en.wikipedia,Denial-of-service_attack,-1,desktop,2,1,spider,2019,9,17
en.wikipedia,Denial-of-service_attack,-1,mobile-app,1,1,user,2019,9,17
en.wikipedia,Denial-of-service_attack,-1,desktop,1,3,spider,2019,9,17
en.wikipedia,Denial-of-service_attack,-1,desktop,0,1,spider,2019,9,17
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,mobile-app,1,1,user,2019,9,29
en.wikipedia,Denial-of-service_attack,-1,desktop,1,3,spider,2019,9,29
en.wikipedia,Denial-of-service_attack,-1,desktop,2,2,spider,2019,9,29
en.wikipedia,Denial-of-service_attack,-1,desktop,3,1,spider,2019,9,29
en.wikipedia,Denial-of-service_attack,-1,desktop,4,3,spider,2019,9,29
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,mobile-app,8,1,user,2018,9,6
en.wikipedia,Denial-of-service_attack,-1,mobile-app,9,4,user,2018,9,6
ko.wikipedia,서비스_거부_공격,-1,mobile-app,9,1,user,2018,9,6
en.wikipedia,Denial-of-service_attack,-1,mobile-app,10,2,user,2018,9,6
en.wikipedia,Denial-of-service_attack,-1,desktop,11,1,spider,2018,9,6
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,16,1,spider,2018,9,12
en.wikipedia,Denial-of-service_attack,-1,desktop,17,1,spider,2018,9,12
en.wikipedia,Denial-of-service_attack,-1,mobile-app,17,1,user,2018,9,12
de.wikipedia,Denial_of_Service,-1,mobile-app,18,1,user,2018,9,12
en.wikipedia,Denial-of-service_attack,-1,desktop,19,1,spider,2018,9,12
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,21,1,spider,2018,9,3
fr.wikipedia,Attaque_par_déni_de_service,-1,mobile-app,22,1,user,2018,9,3
ko.wikipedia,서비스_거부_공격,-1,mobile-app,22,1,user,2018,9,3
de.wikipedia,Denial_of_Service,-1,mobile-app,22,2,user,2018,9,3
en.wikipedia,Denial-of-service_attack,-1,desktop,1,2,spider,2018,9,29
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,19,2,spider,2018,9,14
en.wikipedia,Denial-of-service_attack,-1,mobile-app,19,2,user,2018,9,14
en.wikipedia,Denial-of-service_attack,-1,desktop,21,1,spider,2018,9,14
ru.wikipedia,DoS-атака,-1,mobile-app,21,1,user,2018,9,14
en.wikipedia,Denial-of-service_attack,-1,mobile-app,21,2,user,2018,9,14
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
it.wikipedia,Denial_of_service,-1,mobile-app,17,1,user,2018,9,11
en.wikipedia,Denial-of-service_attack,-1,mobile-app,17,1,user,2018,9,11
ru.wikipedia,DoS-атака,-1,mobile-app,8,1,user,2018,9,12
en.wikipedia,Denial-of-service_attack,-1,mobile-app,20,2,user,2019,9,9
he.wikipedia,התקפת_מניעת_שירות,-1,mobile-app,20,2,user,2019,9,9
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,mobile-app,14,2,user,2018,9,2
es.wikipedia,Ataque_de_denegación_de_servicio,-1,mobile-app,0,1,user,2019,9,3
en.wikipedia,Denial-of-service_attack,-1,desktop,0,3,spider,2019,9,3
it.wikipedia,Denial_of_service,-1,mobile-app,16,1,user,2018,9,18
ru.wikipedia,DoS-атака,-1,mobile-app,16,1,user,2018,9,18
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,mobile-app,5,1,user,2018,9,16
de.wikipedia,Denial_of_Service,-1,desktop,4,1,spider,2018,9,16
en.wikipedia,Denial-of-service_attack,-1,mobile-app,4,4,user,2018,9,16
en.wikipedia,Denial-of-service_attack,-1,mobile-app,2,2,user,2018,9,16
en.wikipedia,Denial-of-service_attack,-1,desktop,1,1,spider,2018,9,16
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,4,2,spider,2018,9,7
en.wikipedia,Denial-of-service_attack,-1,desktop,5,1,spider,2018,9,7
en.wikipedia,Denial-of-service_attack,-1,mobile-app,6,2,user,2018,9,7
en.wikipedia,Denial-of-service_attack,-1,desktop,8,1,spider,2018,9,7
en.wikipedia,Denial-of-service_attack,-1,desktop,9,1,spider,2018,9,7
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
de.wikipedia,Denial_of_Service,-1,mobile-app,21,1,user,2018,9,6
en.wikipedia,Denial-of-service_attack,-1,desktop,21,1,spider,2018,9,6
en.wikipedia,Denial-of-service_attack,-1,desktop,22,1,spider,2018,9,6
en.wikipedia,Denial-of-service_attack,-1,desktop,1,4,spider,2019,9,16
en.wikipedia,Denial-of-service_attack,-1,desktop,0,1,spider,2019,9,16
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,8,1,spider,2019,9,28
en.wikipedia,Denial-of-service_attack,-1,mobile-app,8,1,user,2019,9,28
en.wikipedia,Denial-of-service_attack,-1,desktop,9,1,spider,2019,9,28
ru.wikipedia,DoS-атака,-1,mobile-app,10,1,user,2019,9,28
en.wikipedia,Denial-of-service_attack,-1,desktop,10,8,spider,2019,9,28
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
ru.wikipedia,DoS-атака,-1,mobile-app,3,2,user,2019,9,27
en.wikipedia,Denial-of-service_attack,-1,mobile-app,2,2,user,2019,9,27
en.wikipedia,Denial-of-service_attack,-1,desktop,2,1,spider,2019,9,27
en.wikipedia,Denial-of-service_attack,-1,mobile-app,1,2,user,2019,9,27
en.wikipedia,Denial-of-service_attack,-1,desktop,1,4,spider,2019,9,27
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,13,1,spider,2018,9,8
en.wikipedia,Denial-of-service_attack,-1,desktop,14,1,spider,2018,9,8
ru.wikipedia,DoS-атака,-1,mobile-app,14,1,user,2018,9,8
en.wikipedia,Denial-of-service_attack,-1,desktop,15,2,spider,2018,9,8
en.wikipedia,Denial-of-service_attack,-1,desktop,17,1,spider,2018,9,8
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
fr.wikipedia,Attaque_par_déni_de_service,-1,mobile-app,4,1,user,2018,9,4
en.wikipedia,Denial-of-service_attack,-1,desktop,4,1,spider,2018,9,4
en.wikipedia,Denial-of-service_attack,-1,desktop,8,2,spider,2018,9,4
en.wikipedia,Denial_of_service,-1,mobile-web,8,1,spider,2018,9,4
de.wikipedia,Denial_of_Service,-1,mobile-app,8,1,user,2018,9,4
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,8,1,spider,2019,9,4
en.wikipedia,Denial-of-service_attack,-1,mobile-app,9,1,user,2019,9,4
en.wikipedia,Denial-of-service_attack,-1,desktop,10,3,spider,2019,9,4
ru.wikipedia,DoS-атака,-1,mobile-app,11,1,user,2019,9,4
en.wikipedia,Denial-of-service_attack,-1,desktop,13,3,spider,2019,9,4
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,13,1,spider,2018,9,26
ru.wikipedia,DoS-атака,-1,mobile-app,13,1,user,2018,9,26
de.wikipedia,Denial_of_Service,-1,mobile-app,11,1,user,2018,9,30
en.wikipedia,Denial-of-service_attack,-1,mobile-app,12,2,user,2018,9,30
en.wikipedia,Denial-of-service_attack,-1,desktop,0,1,spider,2018,9,23
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,20,1,spider,2018,9,4
de.wikipedia,Denial_of_Service,-1,mobile-app,20,2,user,2018,9,4
it.wikipedia,Denial_of_service,-1,mobile-app,20,1,user,2018,9,4
en.wikipedia,Denial-of-service_attack,-1,mobile-app,22,1,user,2018,9,4
en.wikipedia,Denial-of-service_attack,-1,desktop,23,1,spider,2018,9,4
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
ru.wikipedia,DoS-атака,-1,mobile-app,17,2,user,2019,9,7
de.wikipedia,Denial_of_Service,-1,mobile-app,17,13,user,2019,9,7
en.wikipedia,Denial-of-service_attack,-1,mobile-app,17,10,user,2019,9,7
en.wikipedia,Denial-of-service_attack,-1,desktop,15,3,spider,2019,9,3
en.wikipedia,Denial-of-service_attack,-1,mobile-app,15,1,user,2019,9,3
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,mobile-app,14,4,user,2018,9,23
sv.wikipedia,Denial_of_Service,-1,mobile-app,15,2,user,2018,9,23
ja.wikipedia,DoS攻撃,-1,mobile-app,15,2,user,2018,9,23
de.wikipedia,Denial_of_Service,-1,mobile-app,16,3,user,2018,9,23
en.wikipedia,Denial-of-service_attack,-1,desktop,17,1,spider,2018,9,23
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,15,1,spider,2018,9,6
ru.wikipedia,DoS-атака,-1,mobile-app,17,1,user,2018,9,6
en.wikipedia,Denial_of_service,-1,mobile-web,18,1,spider,2018,9,6
pl.wikipedia,DDoS,-1,mobile-app,18,1,user,2018,9,6
es.wikipedia,Ataque_de_denegación_de_servicio,-1,mobile-app,18,1,user,2018,9,6
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
ru.wikipedia,DoS-атака,-1,mobile-app,9,1,user,2018,9,2
de.wikipedia,Denial_of_Service,-1,mobile-app,10,1,user,2018,9,2
en.wikipedia,Denial-of-service_attack,-1,desktop,10,1,spider,2018,9,2
en.wikipedia,Denial-of-service_attack,-1,desktop,11,1,spider,2018,9,2
ru.wikipedia,DoS,-1,desktop,14,1,spider,2018,9,2
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,10,1,spider,2018,9,15
en.wikipedia,Denial-of-service_attack,-1,mobile-app,11,2,user,2018,9,15
he.wikipedia,התקפת_מניעת_שירות,-1,mobile-app,13,1,user,2018,9,15
my.wikipedia,Denial-of-service_attack,-1,mobile-app,13,1,user,2018,9,15
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
de.wikipedia,Denial_of_Service,-1,mobile-app,23,1,user,2018,9,9
en.wikipedia,Denial-of-service_attack,-1,mobile-app,23,5,user,2018,9,9
nl.wikipedia,Distributed_denial_of_service,-1,mobile-app,11,1,user,2019,9,15
en.wikipedia,Denial-of-service_attack,-1,mobile-app,19,1,user,2019,9,28
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,21,3,spider,2019,9,13
en.wikipedia,Denial-of-service_attack,-1,mobile-app,22,1,user,2019,9,13
en.wikipedia,Denial-of-service_attack,-1,desktop,1,7,spider,2019,9,13
en.wikipedia,Denial-of-service_attack,-1,desktop,0,1,spider,2019,9,13
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,20,1,spider,2019,9,14
de.wikipedia,Denial_of_Service,-1,mobile-app,20,1,user,2019,9,14
fr.wikipedia,Attaque_par_déni_de_service,-1,mobile-app,20,1,user,2019,9,14
it.wikipedia,Denial_of_service,-1,mobile-app,20,2,user,2019,9,14
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
it.wikipedia,Denial_of_service,-1,mobile-app,3,1,user,2018,9,27
en.wikipedia,Denial-of-service_attack,-1,mobile-app,4,3,user,2018,9,27
en.wikipedia,Denial-of-service_attack,-1,desktop,4,1,spider,2018,9,27
en.wikipedia,Denial-of-service_attack,-1,desktop,8,2,spider,2018,9,27
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,17,3,spider,2018,9,7
de.wikipedia,Denial_of_Service,-1,mobile-app,17,1,user,2018,9,7
en.wikipedia,Denial-of-service_attack,-1,mobile-app,19,1,user,2018,9,7
de.wikipedia,Denial_of_Service,-1,mobile-app,21,2,user,2018,9,7
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
ja.wikipedia,DoS攻撃,-1,mobile-app,3,1,user,2018,9,13
en.wikipedia,Denial-of-service_attack,-1,desktop,3,1,spider,2018,9,13
en.wikipedia,Denial-of-service_attack,-1,desktop,2,2,spider,2018,9,13
en.wikipedia,Denial-of-service_attack,-1,desktop,0,1,spider,2018,9,13
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,4,1,spider,2018,9,11
uk.wikipedia,DoS-атака,-1,mobile-app,7,1,user,2018,9,11
de.wikipedia,Denial_of_Service,-1,mobile-app,9,4,user,2018,9,11
en.wikipedia,Denial-of-service_attack,-1,desktop,9,1,spider,2018,9,11
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,mobile-app,18,2,user,2019,9,19
en.wikipedia,Denial-of-service_attack,-1,desktop,18,2,spider,2019,9,19
pl.wikipedia,DDoS,-1,mobile-app,18,2,user,2019,9,19
ja.wikipedia,DoS攻撃,-1,mobile-app,0,1,user,2018,9,16
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,21,1,spider,2018,9,21
es.wikipedia,Ataque_de_denegación_de_servicio,-1,mobile-app,23,1,user,2018,9,21
it.wikipedia,Denial_of_service,-1,mobile-app,0,1,user,2018,9,14
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,mobile-app,20,1,user,2018,9,16
en.wikipedia,Denial-of-service_attack,-1,mobile-app,23,2,user,2019,9,17
en.wikipedia,Denial-of-service_attack,-1,desktop,23,3,spider,2019,9,17
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,18,1,spider,2018,9,9
en.wikipedia,Denial-of-service_attack,-1,mobile-app,19,15,user,2018,9,9
en.wikipedia,Denial-of-service_attack,-1,mobile-app,21,1,user,2018,9,9
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,20,2,spider,2018,9,23
en.wikipedia,Denial-of-service_attack,-1,desktop,21,1,spider,2018,9,23
en.wikipedia,Denial-of-service_attack,-1,desktop,22,1,spider,2018,9,23
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,mobile-app,3,3,user,2018,9,20
en.wikipedia,Denial-of-service_attack,-1,desktop,1,1,spider,2018,9,20
en.wikipedia,Denial-of-service_attack,-1,desktop,0,1,spider,2018,9,20
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,11,3,spider,2019,9,1
en.wikipedia,Denial-of-service_attack,-1,mobile-app,11,1,user,2019,9,1
en.wikipedia,Denial-of-service_attack,-1,desktop,12,1,spider,2019,9,1
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,0,8,spider,2019,9,23
en.wikipedia,Denial-of-service_attack,-1,mobile-app,22,2,user,2019,9,20
de.wikipedia,Denial_of_Service,-1,mobile-app,22,1,user,2019,9,20
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
en.wikipedia,Denial-of-service_attack,-1,desktop,15,1,spider,2018,9,15
en.wikipedia,Denial-of-service_attack,-1,mobile-web,15,1,spider,2018,9,15
ru.wikipedia,DoS-атака,-1,mobile-app,15,1,user,2018,9,15
domain,title,pageID,accessType,hour,count,trafficType,year,month,day
ru.wikipedia,DDoS,-1,desktop,3,1,spider,2018,9,7
es.wikipedia,Ataque_de_denegación_de_servicio,-1,mobile-app,3,1,user,2018,9,7
